Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
RAB28,-0.3437887963285096,5.812620123694139,-3.962449752997703,3.2623576554945675e-4,0.017882809030949874,0.22423446070840303
PPP1CC,-0.4930197843797939,10.695510365151508,-3.961596670998548,3.2705315958705207e-4,0.017882809030949874,0.22196380430277696
CHMP2B,-0.7457224916544777,7.692810679131097,-3.960076410950324,3.2851476598912724e-4,0.017882809030949874,0.21791775399110946
ATPIF1,-0.4872998383970546,9.728628922780588,-3.9593608434177727,3.2920492495597226e-4,0.017882809030949874,0.21601352368866422
SOCS3,0.29744621712853403,5.537738603395705,3.9590031184017875,3.2955047674719046e-4,0.017882809030949874,0.21506161179399275
PLEKHA2,-0.3514343219264036,8.1310986362999,-3.95580985997933,3.3265075370965093e-4,0.0180043997085332,0.2065656879895137
LOC647673,-0.8523984888970616,8.988525804546091,-3.9545858338942224,3.3384664984136323e-4,0.018019813225133983,0.20330972925934443
MCEE,-0.7747322888147075,8.657183120657745,-3.953759730601505,3.346561321768891e-4,0.018019813225133983,0.20111246892442036
RUNX1,0.770079447881941,7.084807322441108,3.9526025811148155,3.3579321308380193e-4,0.018034678567316192,0.19803497732712394
LRRFIP2,-0.47036605259332365,7.994589054656958,-3.9501718083345927,3.381940883702826e-4,0.01810010506522028,0.1915712986187108
GGH,-0.8623748692124534,8.651505390873629,-3.9476177187514,3.407347618262831e-4,0.01810010506522028,0.1847812749330675
TXN,-0.589861710940154,12.71102481114095,-3.9459966289556667,3.4235696241262864e-4,0.01810010506522028,0.18047245724634298
C4orf31,-0.4506290764232872,5.67241649762395,-3.9458453219506544,3.4250875601373647e-4,0.01810010506522028,0.18007031997416423
DDX59,-0.5581615288646606,7.339727123836597,-3.945823141352298,3.4253101344737264e-4,0.01810010506522028,0.1800113698059107
CPXM1,1.004123502110081,7.540942259917394,3.9442439932303976,3.441192542964566e-4,0.01810010506522028,0.1758147239353729
IL1R2,-0.9572699510971248,6.8871703208683295,-3.9441302380350858,3.442339407950765e-4,0.01810010506522028,0.1755124390084024
DPM1,-0.9380612481862521,8.474244769120187,-3.9434191105355128,3.449517337110967e-4,0.01810010506522028,0.173622812174262
GPRC5D,1.0724704731083867,5.612537985910916,3.9431002324919846,3.4527407338202476e-4,0.01810010506522028,0.17277552163083953
TBCA,-0.6021800000708107,10.56590490873682,-3.9415983467340068,3.4679620845389257e-4,0.01810010506522028,0.1687852010357629
C3orf75,0.4475681155950314,7.016839351776433,3.940996527718414,3.474079722261332e-4,0.01810010506522028,0.16718640086094005
ARHGEF17,0.47146929371327395,6.033885136577588,3.940873437734409,3.475332254963876e-4,0.01810010506522028,0.16685940948097322
COL16A1,0.48727211674885357,9.63656450878754,3.940174654688698,3.482451227577472e-4,0.01810010506522028,0.16500314743999933
ADCY3,0.3921366718749764,10.231091324059992,3.938152843439248,3.503128788344252e-4,0.018133629883713132,0.15963304804302947
TPRG1,-0.5737264111046155,6.250758810366009,-3.937851975382984,3.5062160330868986e-4,0.018133629883713132,0.1588340041825118
DGKA,0.5071700374987821,7.238793868373253,3.9309228348069474,3.578053766477081e-4,0.01832493841393194,0.14043786576969985
C10orf10,0.7420267923832913,7.085528191597295,3.9301419380252915,3.5862389175974913e-4,0.01832493841393194,0.13836541832773808
STRADA,0.3848536107176817,8.526174891902121,3.9283237018174058,3.6053678249376857e-4,0.01832493841393194,0.13354053310458536
TMEM119,0.8365463835553136,8.871210806217851,3.928182734811705,3.606855018946194e-4,0.01832493841393194,0.1331664965749848
RPESP,0.6777394849089643,6.488996243673292,3.927600776381919,3.613000966997436e-4,0.01832493841393194,0.13162240275399828
MRPL30,-0.5112070160497095,6.239189615739509,-3.9268074153664503,3.6213959077776296e-4,0.01832493841393194,0.1295175371721502
B4GALT7,0.47666788200375737,7.927644005435462,3.926656062816428,3.622999596763043e-4,0.01832493841393194,0.12911600174758497
RIOK3,-0.7275157212799939,9.567228293787522,-3.9265237016634096,3.624402624435867e-4,0.01832493841393194,0.12876485484562483
GTF2F2,-0.7830009373605026,8.628135131052616,-3.9264781697545583,3.6248853846380745e-4,0.01832493841393194,0.12864406219674418
LOC441131,-0.621562171346287,8.772563069232866,-3.92593088695292,3.630692944610787e-4,0.01832493841393194,0.12719220375227103
EPHB2,0.25073702594747327,5.41910507333936,3.924627431508124,3.644561194440146e-4,0.018339880300821843,0.1237346364683205
,0.2879171306539453,5.7342874015963865,3.924008450142989,3.65116494101151e-4,0.018339880300821843,0.1220928657807967
C20orf45,-0.61727817852281,6.738790449693347,-3.9198475152650425,3.695859874814855e-4,0.01851997151623731,0.11105900775864708
THOC7,-0.698119196382538,9.855492741691696,-3.9173618865173476,3.7228127989037295e-4,0.018592590910090107,0.10446976448371004
GOLGA5,-0.5444159001791593,8.654133042020689,-3.9168759140467753,3.7281047370561657e-4,0.018592590910090107,0.10318166477773083
S100A14,-0.5628112803312064,8.289080902728601,-3.914645226741167,3.752489533653748e-4,0.01866974958952765,0.09726985797708121
SIAH1,-0.46307180199321013,8.000820861206524,-3.910878897967521,3.7940136484840205e-4,0.01879712242736347,0.08729112732034672
PDGFB,0.5837364474712349,6.163940318146971,3.9106962424765377,3.7960387600375955e-4,0.01879712242736347,0.08680728071905186
LRRC32,0.9605500558950267,8.439033168623883,3.9083997674057036,3.8215897516333106e-4,0.01881708830736293,0.08072473953244597
LOC645236,-0.4655322732722934,6.887664394445193,-3.906763143827417,3.8399010817153403e-4,0.01881708830736293,0.07639072760890908
FBXO3,-0.6917139231148629,6.368914590858162,-3.9066356209597677,3.8413314455402504e-4,0.01881708830736293,0.07605305756567216
KIF21A,-0.8955407311086337,7.199235840146182,-3.904972222980244,3.86003650708393e-4,0.01881708830736293,0.07164889640824423
LACTB2,-0.6209976183860576,7.392870160194132,-3.9049298868534668,3.8605137343266803e-4,0.01881708830736293,0.0715368127013365
ARPC3,-0.7840328808110613,9.958716303221857,-3.9046058710949425,3.8641680501754573e-4,0.01881708830736293,0.07067900521930692
UBA7,0.5444419047485868,7.174907304579256,3.904268815547443,3.867972999888888e-4,0.01881708830736293,0.06978670429721667
STOML1,0.5043603032375169,6.1247685986121,3.9039177676290704,3.871939778704011e-4,0.01881708830736293,0.06885739162454296
CLSTN1,0.46910664413197045,11.329502888674492,3.9028601711518767,3.883914349150093e-4,0.018831590267893022,0.06605785631697358
C19orf66,0.5048584839839128,6.556366665009453,3.901220486327723,3.902550784456171e-4,0.0188354071449857,0.061718055604961464
TGFA,-0.652423056929588,7.042351131951329,-3.9008472972424744,3.9068045289321357e-4,0.0188354071449857,0.06073042143282059
LOC728285,0.3799723644098816,5.504477261847313,3.9004201662900373,3.91167865371373e-4,0.0188354071449857,0.05960007539957424
POF1B,-0.9047489046609077,9.335395565828561,-3.898141153831519,3.937785251171611e-4,0.01891762611721114,0.05356975761745275
ZBTB46,0.2916371373909569,5.414207942604697,3.8946543890342435,3.9780549821057516e-4,0.019025256049128077,0.04434627861471174
SLITRK4,-0.9211377928363608,6.402373906614175,-3.8934757549529055,3.991757692833931e-4,0.019025256049128077,0.04122916463469384
PLA2G4C,0.8187133725589733,7.371011304557833,3.893443464786789,3.99213374071232e-4,0.019025256049128077,0.0411437723985264
FBXO33,-0.4788683721633719,7.566714290608839,-3.8922428578616683,4.006140347966256e-4,0.019025256049128077,0.03796892475510116
NDFIP2,-0.5365110085341377,10.351605168740901,-3.891166791391357,4.018734608842263e-4,0.019025256049128077,0.035123723547432206
FAM8A1,-0.5758187931611823,6.997928303091646,-3.8893813756011477,4.039716011762009e-4,0.019025256049128077,0.03040360772787487
SUMO2,-0.8430620517882521,9.82807322531956,-3.8893006325742436,4.0406673790951145e-4,0.019025256049128077,0.030190166282243247
,-0.19997041651555114,5.42348747336473,-3.888173502872133,4.0539707159085314e-4,0.019025256049128077,0.027210813042191972
GRAMD2,0.35381383070186667,5.604936494402836,3.8879239879856247,4.056921450121577e-4,0.019025256049128077,0.02655131221176532
RPF1,-0.6292704245634174,6.6268985179465245,-3.887312782246587,4.0641583189920727e-4,0.019025256049128077,0.02493588263316937
PDE1A,0.6971788780577066,6.165670716820331,3.886757247094623,4.07074691194865e-4,0.019025256049128077,0.02346767538192651
CD151,0.6437363849084488,6.539136403031893,3.885606863284553,4.08442336748033e-4,0.019025256049128077,0.02042761425889239
FZD4,0.6399626839200634,7.589826353138096,3.8854577038787275,4.086199930855044e-4,0.019025256049128077,0.020033463327231438
GRINA,0.5212164511284836,8.414644303447506,3.8847594610299985,4.09452634274498e-4,0.019025256049128077,0.01818844631722616
GPR162,0.40827670603828736,5.705944244247874,3.8845486704237184,4.0970432182840474e-4,0.019025256049128077,0.01763148404395576
TBCB,0.3831796968789011,9.214464630201356,3.8833751106792946,4.111083226129377e-4,0.019025256049128077,0.01453085193171244
LOC100128086,-0.6834802327369671,6.085217418830346,-3.883081771351414,4.11459991896067e-4,0.019025256049128077,0.013755883402827074
LOC649076,0.271322250757614,13.625183630188047,3.8812482942273636,4.136646843273145e-4,0.019052761206771646,0.008912555194205751
IP6K1,0.5603547800310738,8.27540326122203,3.880856499672803,4.1413728981820873e-4,0.019052761206771646,0.007877700689395972
C10orf54,0.6623984608704321,7.087617328128771,3.8803213328115875,4.147836871139058e-4,0.019052761206771646,0.006464218607013628
STMN2,1.3979651494681942,7.902601461672569,3.8792382983519293,4.160948226264269e-4,0.019071164452370105,0.0036039371069351844
MXRA5,0.5684305858422491,11.183729770815347,3.877244486936101,4.185190936281887e-4,0.01910931754331265,-0.0016608975650935776
ISCA1,-0.5169120855665221,6.158215773829078,-3.877053630408554,4.1875187397978164e-4,0.01910931754331265,-0.002164816737507458
LY6E,0.7350345798555745,10.452399420270291,3.875175560465897,4.210492020962821e-4,0.019172383885018966,-0.007122984980163949
MAL2,-1.3171273331445725,9.24111840473723,-3.8737618515424685,4.2278657782198717e-4,0.01919191391253909,-0.010854617200314998
PHPT1,0.47541260843987865,9.643972241094701,3.87333654492865,4.233106190963936e-4,0.01919191391253909,-0.011977156235476016
SEMA5A,0.5314870976980427,5.936559200433861,3.870740332165324,4.26523248851783e-4,0.019295801232072238,-0.018828481480760217
JMY,-0.4253426281629125,5.661865029878484,-3.867171172677352,4.309785148398414e-4,0.019385742618153626,-0.028244501017119283
SERPINB7,-0.7460822288134628,9.603682988853498,-3.8662613458305057,4.3212143194893755e-4,0.019385742618153626,-0.030644236594438823
CYP2J2,-0.616884724627716,8.887220092682222,-3.866215014559886,4.321797116139451e-4,0.019385742618153626,-0.03076643292710468
LOC651436,-0.6310440482871977,13.253598516881793,-3.8661882384725503,4.322133964803658e-4,0.019385742618153626,-0.030837053216927757
PSG7,-0.6310161125129987,5.749697419781527,-3.8636691807505676,4.353938524647684e-4,0.01945658074882255,-0.03748007044814994
SERPINB7,-0.7811612263143649,10.686037828591289,-3.863466647178956,4.356505476557708e-4,0.01945658074882255,-0.038014100020772545
PITPNM1,0.6195256863694087,7.061279939933638,3.860880179806806,4.38941639994511e-4,0.019555235902788175,-0.044833006998495684
LOC642197,-0.6631802383321449,6.933461706788342,-3.860265959521892,4.397267311282933e-4,0.019555235902788175,-0.04645206492911136
STAT2,0.38146348050417306,10.0370374839595,3.859173927902683,4.4112592516799815e-4,0.019572502604641228,-0.04933036677865488
RAPGEF4,-0.7337483808253401,6.309308120004237,-3.8579226242284728,4.4273450591464814e-4,0.019572502604641228,-0.052628079610217426
C3orf57,-0.6466712727759028,5.848134398212733,-3.857779950894799,4.429182772176044e-4,0.019572502604641228,-0.05300405771786654
SYDE1,0.5692993596558433,6.298877155117257,3.8566883557464835,4.443267666436069e-4,0.01959340727182524,-0.055880491894017226
VKORC1,0.37144007048829875,10.951363683164235,3.8552284147791704,4.46217333544353e-4,0.019605103775552978,-0.0597270515820858
NRXN2,0.6357831782437882,5.952098115029271,3.855038392410717,4.4646397884745396e-4,0.019605103775552978,-0.06022766891697717
PSMC2,-0.492121779422975,9.933596898035495,-3.8536869759056644,4.4822191308242494e-4,0.01964112173938174,-0.06378772380190334
KRTAP2-2,0.8678422808824903,5.543141397430433,3.8523618325405375,4.499521956464384e-4,0.019675780146159286,-0.06727809653092276
MYD88,0.38029059192909753,7.438281779452221,3.850781896221427,4.520236455299883e-4,0.019684791206012187,-0.07143897387661902
SH3BGRL3,0.47620611791964473,9.7490919625521,3.8507710950458494,4.520378387325437e-4,0.019684791206012187,-0.07146741727583983
EXOC3,0.5767174715801926,7.339386935755228,3.848522609649043,4.550018823274262e-4,0.019743988557917806,-0.07738781630742597
FAM96A,-0.8231744467390811,8.429269905945356,-3.8483105018745634,4.552824631659649e-4,0.019743988557917806,-0.07794623953574753
RHOC,0.3620239915592621,10.00687096895284,3.8466021596389464,4.5754842822729786e-4,0.019789147864178538,-0.08244341213192818
MVP,0.5088856840076049,7.5606984156590915,3.8459767026825644,4.583807763008879e-4,0.019789147864178538,-0.08408971892682082
C4orf27,-0.8447736725630224,6.569211056769988,-3.845393577086623,4.5915811429345793e-4,0.019789147864178538,-0.08562450850953862
CDK2AP2,0.4219474639118021,5.75821563513948,3.8442601947087724,4.6067263646234596e-4,0.019796823045077242,-0.08860731707495972
MYH9,0.43307674607412433,11.770484838639922,3.843309608630544,4.6194662859794504e-4,0.019796823045077242,-0.09110878209021234
C10orf61,0.515111087233123,6.3083132580216255,3.842938963132893,4.6244430028459033e-4,0.019796823045077242,-0.09208406938182279
BTF3L4,-0.6163518407698785,7.38717901603925,-3.8421888576870487,4.634530717535449e-4,0.019796823045077242,-0.09405772518360056
,-0.7497196485869984,9.237462384166683,-3.841662651832115,4.641620085375814e-4,0.019796823045077242,-0.09544217298789093
RPL26L1,-0.6865865932867163,7.1160973929246785,-3.841036466713355,4.6500701509491086e-4,0.019796823045077242,-0.09708956968119065
GLT25D1,0.46649751286087326,9.423502862605178,3.8394058757438376,0.00046721443083032717,0.019815024574584304,-0.10137891069627436
KCTD3,-0.7020361714865393,6.965122314472344,-3.83919745842426,4.6749730815682307e-4,0.019815024574584304,-0.10192711021836764
LBA1,0.25513222343118336,5.65856913780157,3.8382292315302875,4.688136288829788e-4,0.019815024574584304,-0.1044736820408918
C2orf25,-0.770116566135683,9.760256494287363,-3.837880034960537,4.6928924948532445e-4,0.019815024574584304,-0.10539205601366408
RAB40B,-0.3540188073746787,8.846431889935985,-3.837238274335741,4.701645762230688e-4,0.019815024574584304,-0.10707977718156947
SEMA4B,0.5732501636839924,8.857336268390727,3.836488770638026,4.711888645624152e-4,0.01981831718298062,-0.10905070424084773
COMP,1.6049765231279376,10.452918463687439,3.834411564460471,4.740389508164646e-4,0.01989823620000334,-0.11451222540780304
PDIA4,0.5849950020692304,5.955595489039019,3.8324275825495158,4.7677674175057144e-4,0.01997313126541494,-0.1197275511117386
TAF9,-0.297335537407801,5.388561195420939,-3.8311020368135438,4.7861446879788477e-4,0.02001009713261576,-0.12321144368337666
SQLE,-0.6446002218008787,7.116695783384761,-3.828412273695394,4.823646843218683e-4,0.02012589838328619,-0.13027941073675375
PPP2R3C,-0.6473622826037377,7.037908711770026,-3.827740340676436,4.833059718701878e-4,0.02012589838328619,-0.13204476302784052
MAP2K4,-0.5872789543090127,7.338393242336187,-3.824587131995963,4.8774704844327025e-4,0.020233147107150646,-0.14032747447099414
PTGFRN,0.38527257653356745,8.719645035388215,3.824540239547906,4.878133910584873e-4,0.020233147107150646,-0.14045062918564089
PIP5K1C,0.5533343394734918,7.5963946273720415,3.8236567452826575,4.890649807936424e-4,0.020244970529058562,-0.14277085902225828
PARD6G,-0.5338316038335449,9.67417896766991,-3.822506195650189,4.906995615958963e-4,0.020272570053624546,-0.1457921112938596
PHLDB1,0.5432257052644531,8.679557358297977,3.82083452764678,4.930839404995807e-4,0.020330976806504364,-0.15018113846924663
KDELR1,0.3747739728284456,9.753591847604847,3.8192256544727834,4.953893636722902e-4,0.020385904934144973,-0.15440457790618645
CALML4,-0.6454110062511154,6.760938302259207,-3.812377157658582,5.053203847531966e-4,0.020721591631138715,-0.17237461509050256
ARPC4,0.4232250566074823,9.45040044547475,3.811741297112535,5.062521826220477e-4,0.020721591631138715,-0.17404242422426464
UBE2D3,-0.4426757140668074,10.724101575392002,-3.8115624244834123,5.065146049433315e-4,0.020721591631138715,-0.1745115722539241
KREMEN2,0.8858639007522953,6.948852715254138,3.8103268455842594,5.083309172475329e-4,0.020738757537788928,-0.1777520154863339
KRTAP10-10,0.8081219335426927,5.501927643211217,3.8087506505455786,5.106571083029991e-4,0.020738757537788928,-0.18188515516176995
DHX32,-0.41222986651568116,8.982299333183457,-3.8086179208094544,5.108534649784318e-4,0.020738757537788928,-0.18223317142758066
LOC100129034,0.6623677535647331,6.817154914392699,3.8085553867369764,5.10946001515684e-4,0.020738757537788928,-0.18239713357110166
WDR61,-0.5946638927555685,9.503530391429395,-3.807340253638097,5.127473586189872e-4,0.020738757537788928,-0.18558295684661985
RPL26,-0.8813089878310921,12.084316345020982,-3.807254415839043,5.128748402833316e-4,0.020738757537788928,-0.1858079901613756
FAM18B,-0.7836150226166887,7.240108681609638,-3.8051003135619523,5.160840786546799e-4,0.02082831813391315,-0.19145454533076212
ALDH5A1,-0.5107739388359035,6.989717823979409,-3.8032670626488723,5.188306340692114e-4,0.02086540615225582,-0.19625904641099812
SELK,-0.5418355033034499,8.127079637237609,-3.803157418411003,5.189953502017226e-4,0.02086540615225582,-0.19654636774158885
PADI3,0.6079999604508748,5.6391700908340905,3.797364984328304,5.277696589058395e-4,0.02114262842349209,-0.21172065176287713
BNIP3L,-0.9833093209790416,8.97591315098013,-3.7972733537189907,5.279096087790682e-4,0.02114262842349209,-0.21196061952817047
TSPAN13,-0.791470149264518,6.7920390622587075,-3.7957807480870525,5.301943775775608e-4,0.021175552440676492,-0.21586921791526503
LOC728741,-1.0594040147558423,7.1485958600295865,-3.7951107842528984,5.31223022201717e-4,0.021175552440676492,-0.2176234120955689
NDUFB6,-0.5628553953467744,9.503050533242485,-3.7945390331519397,5.321024033607917e-4,0.021175552440676492,-0.21912035341752834
ATP5F1,-1.0512688834335298,8.704831744003666,-3.793567111484351,5.336005056374079e-4,0.021175552440676492,-0.22166480112869547
B4GALNT4,-0.33157295567918466,5.623628289042988,-3.792424561850112,5.353668392187381e-4,0.021175552440676492,-0.2246556101155015
LOC644589,-0.21665902497391454,5.321643097450765,-3.7923801461905122,5.354356182740045e-4,0.021175552440676492,-0.22477186799098092
FGL2,-0.8375237164570202,8.582898957278724,-3.792080129639547,5.359004277734149e-4,0.021175552440676492,-0.2255571461978656
EPSTI1,0.7865683116732679,6.104459710283149,3.7914877349950906,5.368193615009652e-4,0.021175552440676492,-0.2271076359111719
C11orf17,0.40666334383827357,8.210763077573029,3.7893598310618404,5.401328193530748e-4,0.021266206831145683,-0.2326762489772749
MRS2,-0.4594328447038738,5.720514669455487,-3.7839034465732917,5.487200449363211e-4,0.021563771221831486,-0.2469495580009502
CHMP5,-0.9705033320453574,6.843278091263855,-3.7832050911963964,5.498286173347874e-4,0.02156687306871621,-0.24877577999273193
C8orf59,-0.8790117056266931,9.551109030942085,-3.7809426461370115,5.534349575826611e-4,0.02162617699644207,-0.25469121060276123
RAB8A,0.30748311824397556,9.504646082814027,3.780481502297135,5.541728283875284e-4,0.02162617699644207,-0.2558967500243545
GPR68,0.6879501558900845,6.581580474370124,3.7796838092249025,5.554514589164745e-4,0.02162617699644207,-0.2579819683443523
NFE2,-0.7252300507198778,8.011162212262011,-3.778831413169729,5.568209327377839e-4,0.02162617699644207,-0.26020998648167204
ME1,-0.7651527097800086,7.8937365625250075,-3.7786522081706218,5.57109262425421e-4,0.02162617699644207,-0.26067837191382637
KCNIP1,0.2605238341913911,5.381216767704392,3.7783875431747784,5.575353565396122e-4,0.02162617699644207,-0.261370106388207
EGLN2,0.3722599558775448,9.959239286577613,3.775481315688925,5.622350207502778e-4,0.02174744510110037,-0.26896459538522155
LOC389404,-0.6353937183173064,13.21225549925947,-3.7749983925455086,5.630196661449907e-4,0.02174744510110037,-0.27022632946061265
CCDC16,-0.43924947574128714,8.0649411958380135,-3.774533200331921,5.637765057718658e-4,0.02174744510110037,-0.2714416758858542
GABARAPL2,-0.6020009880169155,10.944267871439527,-3.7724338784858467,5.672042538926652e-4,0.021839449084624568,-0.2769255399474835
LOC100129657,-0.9759196560862876,9.331263917007863,-3.771096152394009,5.693989999431456e-4,0.021883727436347023,-0.2804193103071073
BRP44L,-0.5269309406765154,8.719274008631515,-3.768591924835354,5.735297076107852e-4,0.02200211218977199,-0.28695830253229904
IGFBP4,0.9472100452378815,9.711793678984163,3.7670987038621035,5.760065652768309e-4,0.022056734033434184,-0.290856530159437
SLC9A1,0.48091699771740576,8.791796317174736,3.7663088754408096,5.773208676406494e-4,0.022066720608761026,-0.29291821444948063
FGR,0.6387189235254278,6.320389049612274,3.7644469313731164,5.804307137784237e-4,0.022145176194540733,-0.2977777367579444
P2RX4,0.5747655674358773,6.112518963863845,3.7621538753978134,5.842829093154471e-4,0.02218348922698699,-0.30376107578765854
DLG4,0.3825419619386553,5.529038728966662,3.761854101806533,5.847883373080523e-4,0.02218348922698699,-0.3045431736487991
EVI1,0.4595882357119047,6.288335382681172,3.761373413419652,5.855996775048172e-4,0.02218348922698699,-0.3057972180452877
VASH1,0.5483724501698113,5.82664040655428,3.761331053386815,5.856712280399028e-4,0.02218348922698699,-0.305907725914599
LOC652489,-0.746814813117512,8.855915120510533,-3.76005030166807,5.878385542517097e-4,0.022196305022473554,-0.3092486804966921
PMPCB,-0.45129402634537086,8.73887462462002,-3.7592288286889066,5.892327618217155e-4,0.022196305022473554,-0.3113913202433949
C11orf24,0.5207287008350938,6.570601449223355,3.758995793362626,5.896288531234047e-4,0.022196305022473554,-0.311999109003283
TBX2,0.6182903058224228,6.168168532928535,3.7586316251476832,5.90248348014789e-4,0.022196305022473554,-0.31294887975706054
KRT33B,1.5885653209212354,5.908644838742545,3.756208399723629,5.943866326568935e-4,0.02221654953489594,-0.31926782343342097
CHST15,0.41259724148479093,8.83529306544898,3.755982429466021,5.947739643723074e-4,0.02221654953489594,-0.31985699134081447
RILPL1,0.32747154320879845,8.515557275830716,3.755920148453635,5.948807621380048e-4,0.02221654953489594,-0.32001937286733906
UCHL3,-0.7065040901382523,8.895968684062577,-3.7558335280624413,5.950293272737813e-4,0.02221654953489594,-0.3202452111489906
ANAPC10,-0.7868780674532712,6.589671209194068,-3.7552145249512257,5.960920436240782e-4,0.02221662623798922,-0.32185902519024356
MMP28,0.5977683571707155,6.1002789682514855,3.753200044080364,5.995632809880306e-4,0.022289309016308722,-0.32711025712938024
LOC100129759,-0.628414261016822,6.876091244135121,-3.7528488423049446,6.001704518857118e-4,0.022289309016308722,-0.32802563091130477
TTPAL,-0.38425733833713177,8.010497601576983,-3.751909723326574,6.017969621835291e-4,0.022310157822825135,-0.33047318137955894
L1CAM,0.22281799724911686,5.41749329519189,3.751089391150511,6.03221230908775e-4,0.022323448591192934,-0.3326109409534528
Septin 4,0.5453298927741583,7.535488725259791,3.7498033568940516,6.054606270376498e-4,0.022366804751200377,-0.33596191772787254
PDGFRL,-0.9759745930124563,9.35488841913058,-3.7487686451303466,6.072682316621527e-4,0.022380189067943833,-0.33865768795785023
SF3B14,-0.8030739540852269,7.504026343128658,-3.7483735211385447,6.07959876809894e-4,0.022380189067943833,-0.33968703716021587
INF2,0.7059856330556713,7.239158763693822,3.7467785454417846,6.107595641498947e-4,0.02244380672049771,-0.34384170037470696
ELMOD1,-0.6235179641348537,8.664657679256775,-3.745347037835637,6.132829381577747e-4,0.02247969247077745,-0.34756993290922633
TMEM167A,-0.585479508034268,6.264916900190899,-3.7439378632430778,6.157768007581337e-4,0.02247969247077745,-0.3512394260184273
CNBP,-0.961738051535889,10.103881455882672,-3.74343059474168,6.166769311773516e-4,0.02247969247077745,-0.35256021430655604
GANAB,0.36223583958113736,8.748916675402922,3.742662797189064,6.180417847383911e-4,0.02247969247077745,-0.354559208058709
C2orf25,-0.7274656552592424,9.521711567231362,-3.7423998720664033,6.185098378758883e-4,0.02247969247077745,-0.3552437058508451
LOC728556,-0.5338018123964149,7.737652004789733,-3.7422431921733073,6.187889188804407e-4,0.02247969247077745,-0.35565159594218
LOC100130178,-0.703445683208644,8.217456594264103,-3.741684915686711,6.197843221366197e-4,0.02247969247077745,-0.3571049186181412
ZBTB42,0.511553491548304,7.707258445203769,3.740630829007357,6.21667979206321e-4,0.02247969247077745,-0.3598487049290222
PPP2CA,-0.4846592393684978,8.770507135733364,-3.7396719832796177,6.233862522479279e-4,0.02247969247077745,-0.3623443009348364
ST5,0.611217149450107,7.046627899831757,3.739577237813528,6.235562875834517e-4,0.02247969247077745,-0.36259088137572704
IRF7,0.4091789901476983,5.430810818022616,3.7390919024650833,6.244280008097408e-4,0.02247969247077745,-0.3638539534853251
CCDC146,-0.5937036908915652,6.066395579631435,-3.738988000885248,6.246147721757127e-4,0.02247969247077745,-0.3641243457004313
DDX5,-0.4908081634519145,11.008219306223891,-3.7379244334637187,6.265297314830845e-4,0.022509934400762755,-0.36689198145171975
SLC1A5,0.627395911009127,7.306098857463734,3.7372486090883172,6.27749508346913e-4,0.022511992685384136,-0.3686504549645502
KRT31,1.1409224704295986,7.186902416611265,3.735873034692951,6.302393487181798e-4,0.022511992685384136,-0.3722292479160352
MYL9,0.9847405797228999,8.7549052152444915,3.735804143855432,6.303642946598205e-4,0.022511992685384136,-0.37240846486776125
MGC39900,-0.6274168354027491,6.858184663102709,-3.735500204288704,6.309158300612126e-4,0.022511992685384136,-0.3731991359540956
SLC46A2,-0.8704389990721082,8.117628216750495,-3.7347613785524443,6.322584675440492e-4,0.022511992685384136,-0.37512101230077644
SLC2A3,0.5010681324990842,8.301831622054749,3.7340992740326344,6.334640317355723e-4,0.022511992685384136,-0.37684318269690653
POLR2L,0.6357249826847641,6.666798835749507,3.73297820661371,6.355103524000205e-4,0.022511992685384136,-0.3797588513663115
LBH,0.4000982601827558,8.825646304886428,3.732945303731393,6.355705076221192e-4,0.022511992685384136,-0.37984441957863524
LOC647436,-0.6318154776150192,7.763306295633866,-3.7323528267974786,6.366546564881204e-4,0.022511992685384136,-0.38138517896338
MAP3K8,-0.8304941330302409,7.295397714286566,-3.7319817127277384,6.373346539880069e-4,0.022511992685384136,-0.38235022372867444
C1orf96,-0.282930538028516,5.527730495468192,-3.7310672788879256,6.390131846869021e-4,0.022524097858238664,-0.38472794630567186
CPB1,-0.45424305746756954,5.684914830794954,-3.730624195278793,6.398280447652059e-4,0.022524097858238664,-0.38587997068474333
KRT23,-0.7820344866339315,8.837700527961177,-3.7285207644455722,6.437101295368869e-4,0.022602320517907486,-0.39134814605150137
ZDHHC8,0.45480865186478286,10.795450041621265,3.727253918854811,6.460592017807658e-4,0.022602320517907486,-0.3946408752971342
CRLF3,-0.6818763708523967,6.489008789716488,-3.727108625050585,6.463291451405577e-4,0.022602320517907486,-0.39501848669863104
BGN,0.7158703893487689,12.20126182922732,3.726113832866842,6.481803169292386e-4,0.022602320517907486,-0.3976037372029051
BEXL1,-0.43951498896721253,9.371701500676469,-3.725557985309615,6.492169058554698e-4,0.022602320517907486,-0.399048139684659
CBWD5,-0.731090542935918,6.448470267365253,-3.7254361309583017,6.494443638337235e-4,0.022602320517907486,-0.39936477333205467
LOC728877,-0.9897749086249317,7.775788630318334,-3.725350850509967,6.496035974305504e-4,0.022602320517907486,-0.3995863685844139
SRPK1,-0.40903518452612103,9.030773191936882,-3.724662665856945,6.508899422314477e-4,0.022609520281890387,-0.40137449046166385
TIMP1,0.6211488080630191,11.404939125132264,3.7218175266613667,6.562342388403514e-4,0.02275742113700331,-0.4087655974437574
